,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
112,1,Brasil,1694,Nenhuma,A,1,Brasil,45934,Empregador com CNPJ,202405,mar-abr-mai 2024,8439,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
113,1,Brasil,1572,Mil pessoas,829,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
114,1,Brasil,2,%,3.5,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
115,1,Brasil,2,%,5.5,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,8430,"Variação percentual em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
116,1,Brasil,1572,Mil pessoas,43,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,8431,"Variação absoluta em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
117,1,Brasil,1694,Nenhuma,A,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,8434,"Situação da Variação em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
118,1,Brasil,2,%,9.1,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,8435,"Variação percentual em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
119,1,Brasil,1572,Mil pessoas,69,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,8436,"Variação absoluta em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
120,1,Brasil,1694,Nenhuma,A,1,Brasil,45935,Empregador sem CNPJ,202405,mar-abr-mai 2024,8439,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
121,1,Brasil,1572,Mil pessoas,25473,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
122,1,Brasil,2,%,0.6,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
123,1,Brasil,2,%,0.2,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,8430,"Variação percentual em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
124,1,Brasil,1572,Mil pessoas,40,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,8431,"Variação absoluta em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
125,1,Brasil,1694,Nenhuma,A,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,8434,"Situação da Variação em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
126,1,Brasil,2,%,1.0,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,8435,"Variação percentual em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
127,1,Brasil,1572,Mil pessoas,254,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,8436,"Variação absoluta em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
128,1,Brasil,1694,Nenhuma,A,1,Brasil,96171,Conta própria,202405,mar-abr-mai 2024,8439,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
129,1,Brasil,1572,Mil pessoas,6500,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
130,1,Brasil,2,%,1.6,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
131,1,Brasil,2,%,-0.5,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,8430,"Variação percentual em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
132,1,Brasil,1572,Mil pessoas,-33,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,8431,"Variação absoluta em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
133,1,Brasil,1694,Nenhuma,A,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,8434,"Situação da Variação em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
134,1,Brasil,2,%,2.7,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,8435,"Variação percentual em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
135,1,Brasil,1572,Mil pessoas,170,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,8436,"Variação absoluta em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
136,1,Brasil,1694,Nenhuma,A,1,Brasil,45936,Conta própria com CNPJ,202405,mar-abr-mai 2024,8439,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
137,1,Brasil,1572,Mil pessoas,18973,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
138,1,Brasil,2,%,0.7,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
139,1,Brasil,2,%,0.4,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,8430,"Variação percentual em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
140,1,Brasil,1572,Mil pessoas,72,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,8431,"Variação absoluta em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
141,1,Brasil,1694,Nenhuma,A,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,8434,"Situação da Variação em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
142,1,Brasil,2,%,0.4,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,8435,"Variação percentual em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
143,1,Brasil,1572,Mil pessoas,83,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,8436,"Variação absoluta em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
144,1,Brasil,1694,Nenhuma,A,1,Brasil,45937,Conta própria sem CNPJ,202405,mar-abr-mai 2024,8439,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
145,1,Brasil,1572,Mil pessoas,1304,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
146,1,Brasil,2,%,2.6,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência
147,1,Brasil,2,%,-6.0,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,8430,"Variação percentual em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
148,1,Brasil,1572,Mil pessoas,-84,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,8431,"Variação absoluta em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
149,1,Brasil,1694,Nenhuma,Z,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,8434,"Situação da Variação em relação a três trimestres móveis anteriores - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
150,1,Brasil,2,%,-13.0,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,8435,"Variação percentual em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
151,1,Brasil,1572,Mil pessoas,-194,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,8436,"Variação absoluta em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
152,1,Brasil,1694,Nenhuma,Z,1,Brasil,31731,Trabalhador familiar auxiliar,202405,mar-abr-mai 2024,8439,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Pessoas de 14 anos ou mais de idade, ocupadas na semana de referência"
