,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
223,1,Brasil,2,%,8.1,1,Brasil,201504,fev-mar-abr 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
224,1,Brasil,2,%,1.1,1,Brasil,201504,fev-mar-abr 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
225,1,Brasil,1722,Ponto percentual,1.2,1,Brasil,201504,fev-mar-abr 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
226,1,Brasil,1694,Nenhuma,Z,1,Brasil,201504,fev-mar-abr 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
227,1,Brasil,1722,Ponto percentual,0.9,1,Brasil,201504,fev-mar-abr 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
228,1,Brasil,1694,Nenhuma,Z,1,Brasil,201504,fev-mar-abr 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
229,1,Brasil,2,%,8.3,1,Brasil,201505,mar-abr-mai 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
230,1,Brasil,2,%,1.1,1,Brasil,201505,mar-abr-mai 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
231,1,Brasil,1722,Ponto percentual,0.7,1,Brasil,201505,mar-abr-mai 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
232,1,Brasil,1694,Nenhuma,Z,1,Brasil,201505,mar-abr-mai 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
233,1,Brasil,1722,Ponto percentual,1.2,1,Brasil,201505,mar-abr-mai 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
234,1,Brasil,1694,Nenhuma,Z,1,Brasil,201505,mar-abr-mai 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
235,1,Brasil,2,%,8.4,1,Brasil,201506,abr-mai-jun 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
236,1,Brasil,2,%,1.1,1,Brasil,201506,abr-mai-jun 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
237,1,Brasil,1722,Ponto percentual,0.4,1,Brasil,201506,abr-mai-jun 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
238,1,Brasil,1694,Nenhuma,Z,1,Brasil,201506,abr-mai-jun 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
239,1,Brasil,1722,Ponto percentual,1.5,1,Brasil,201506,abr-mai-jun 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
240,1,Brasil,1694,Nenhuma,Z,1,Brasil,201506,abr-mai-jun 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
241,1,Brasil,2,%,8.7,1,Brasil,201507,mai-jun-jul 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
242,1,Brasil,2,%,1.0,1,Brasil,201507,mai-jun-jul 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
243,1,Brasil,1722,Ponto percentual,0.5,1,Brasil,201507,mai-jun-jul 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
244,1,Brasil,1694,Nenhuma,Z,1,Brasil,201507,mai-jun-jul 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
245,1,Brasil,1722,Ponto percentual,1.7,1,Brasil,201507,mai-jun-jul 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
246,1,Brasil,1694,Nenhuma,Z,1,Brasil,201507,mai-jun-jul 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
247,1,Brasil,2,%,8.9,1,Brasil,201508,jun-jul-ago 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
248,1,Brasil,2,%,1.0,1,Brasil,201508,jun-jul-ago 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
249,1,Brasil,1722,Ponto percentual,0.6,1,Brasil,201508,jun-jul-ago 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
250,1,Brasil,1694,Nenhuma,Z,1,Brasil,201508,jun-jul-ago 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
251,1,Brasil,1722,Ponto percentual,1.9,1,Brasil,201508,jun-jul-ago 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
252,1,Brasil,1694,Nenhuma,Z,1,Brasil,201508,jun-jul-ago 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
253,1,Brasil,2,%,9.0,1,Brasil,201509,jul-ago-set 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
254,1,Brasil,2,%,1.0,1,Brasil,201509,jul-ago-set 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
255,1,Brasil,1722,Ponto percentual,0.6,1,Brasil,201509,jul-ago-set 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
256,1,Brasil,1694,Nenhuma,Z,1,Brasil,201509,jul-ago-set 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
257,1,Brasil,1722,Ponto percentual,2.2,1,Brasil,201509,jul-ago-set 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
258,1,Brasil,1694,Nenhuma,Z,1,Brasil,201509,jul-ago-set 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
259,1,Brasil,2,%,9.1,1,Brasil,201510,ago-set-out 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
260,1,Brasil,2,%,1.0,1,Brasil,201510,ago-set-out 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
261,1,Brasil,1722,Ponto percentual,0.4,1,Brasil,201510,ago-set-out 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
262,1,Brasil,1694,Nenhuma,Z,1,Brasil,201510,ago-set-out 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
263,1,Brasil,1722,Ponto percentual,2.4,1,Brasil,201510,ago-set-out 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
264,1,Brasil,1694,Nenhuma,Z,1,Brasil,201510,ago-set-out 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
265,1,Brasil,2,%,9.1,1,Brasil,201511,set-out-nov 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
266,1,Brasil,2,%,1.1,1,Brasil,201511,set-out-nov 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
267,1,Brasil,1722,Ponto percentual,0.3,1,Brasil,201511,set-out-nov 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
268,1,Brasil,1694,Nenhuma,Z,1,Brasil,201511,set-out-nov 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
269,1,Brasil,1722,Ponto percentual,2.5,1,Brasil,201511,set-out-nov 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
270,1,Brasil,1694,Nenhuma,Z,1,Brasil,201511,set-out-nov 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
271,1,Brasil,2,%,9.1,1,Brasil,201512,out-nov-dez 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
272,1,Brasil,2,%,1.1,1,Brasil,201512,out-nov-dez 2015,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
273,1,Brasil,1722,Ponto percentual,0.0,1,Brasil,201512,out-nov-dez 2015,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
274,1,Brasil,1694,Nenhuma,A,1,Brasil,201512,out-nov-dez 2015,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
275,1,Brasil,1722,Ponto percentual,2.5,1,Brasil,201512,out-nov-dez 2015,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
276,1,Brasil,1694,Nenhuma,Z,1,Brasil,201512,out-nov-dez 2015,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
277,1,Brasil,2,%,9.6,1,Brasil,201601,nov-dez-jan 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
278,1,Brasil,2,%,1.1,1,Brasil,201601,nov-dez-jan 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
279,1,Brasil,1722,Ponto percentual,0.5,1,Brasil,201601,nov-dez-jan 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
280,1,Brasil,1694,Nenhuma,Z,1,Brasil,201601,nov-dez-jan 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
281,1,Brasil,1722,Ponto percentual,2.7,1,Brasil,201601,nov-dez-jan 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
282,1,Brasil,1694,Nenhuma,Z,1,Brasil,201601,nov-dez-jan 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
283,1,Brasil,2,%,10.3,1,Brasil,201602,dez-jan-fev 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
284,1,Brasil,2,%,1.2,1,Brasil,201602,dez-jan-fev 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
285,1,Brasil,1722,Ponto percentual,1.2,1,Brasil,201602,dez-jan-fev 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
286,1,Brasil,1694,Nenhuma,Z,1,Brasil,201602,dez-jan-fev 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
287,1,Brasil,1722,Ponto percentual,2.8,1,Brasil,201602,dez-jan-fev 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
288,1,Brasil,1694,Nenhuma,Z,1,Brasil,201602,dez-jan-fev 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
289,1,Brasil,2,%,11.1,1,Brasil,201603,jan-fev-mar 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
290,1,Brasil,2,%,1.2,1,Brasil,201603,jan-fev-mar 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
291,1,Brasil,1722,Ponto percentual,2.0,1,Brasil,201603,jan-fev-mar 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
292,1,Brasil,1694,Nenhuma,Z,1,Brasil,201603,jan-fev-mar 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
293,1,Brasil,1722,Ponto percentual,3.0,1,Brasil,201603,jan-fev-mar 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
294,1,Brasil,1694,Nenhuma,Z,1,Brasil,201603,jan-fev-mar 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
295,1,Brasil,2,%,11.3,1,Brasil,201604,fev-mar-abr 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
296,1,Brasil,2,%,1.1,1,Brasil,201604,fev-mar-abr 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
297,1,Brasil,1722,Ponto percentual,1.7,1,Brasil,201604,fev-mar-abr 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
298,1,Brasil,1694,Nenhuma,Z,1,Brasil,201604,fev-mar-abr 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
299,1,Brasil,1722,Ponto percentual,3.2,1,Brasil,201604,fev-mar-abr 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
300,1,Brasil,1694,Nenhuma,Z,1,Brasil,201604,fev-mar-abr 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
301,1,Brasil,2,%,11.3,1,Brasil,201605,mar-abr-mai 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
302,1,Brasil,2,%,1.1,1,Brasil,201605,mar-abr-mai 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
303,1,Brasil,1722,Ponto percentual,1.0,1,Brasil,201605,mar-abr-mai 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
304,1,Brasil,1694,Nenhuma,Z,1,Brasil,201605,mar-abr-mai 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
305,1,Brasil,1722,Ponto percentual,3.1,1,Brasil,201605,mar-abr-mai 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
306,1,Brasil,1694,Nenhuma,Z,1,Brasil,201605,mar-abr-mai 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
307,1,Brasil,2,%,11.4,1,Brasil,201606,abr-mai-jun 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
308,1,Brasil,2,%,1.0,1,Brasil,201606,abr-mai-jun 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
309,1,Brasil,1722,Ponto percentual,0.4,1,Brasil,201606,abr-mai-jun 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
310,1,Brasil,1694,Nenhuma,Z,1,Brasil,201606,abr-mai-jun 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
311,1,Brasil,1722,Ponto percentual,3.0,1,Brasil,201606,abr-mai-jun 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
312,1,Brasil,1694,Nenhuma,Z,1,Brasil,201606,abr-mai-jun 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
313,1,Brasil,2,%,11.7,1,Brasil,201607,mai-jun-jul 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
314,1,Brasil,2,%,0.9,1,Brasil,201607,mai-jun-jul 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
315,1,Brasil,1722,Ponto percentual,0.4,1,Brasil,201607,mai-jun-jul 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
316,1,Brasil,1694,Nenhuma,Z,1,Brasil,201607,mai-jun-jul 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
317,1,Brasil,1722,Ponto percentual,3.0,1,Brasil,201607,mai-jun-jul 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
318,1,Brasil,1694,Nenhuma,Z,1,Brasil,201607,mai-jun-jul 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
319,1,Brasil,2,%,11.9,1,Brasil,201608,jun-jul-ago 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
320,1,Brasil,2,%,0.9,1,Brasil,201608,jun-jul-ago 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
321,1,Brasil,1722,Ponto percentual,0.6,1,Brasil,201608,jun-jul-ago 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
322,1,Brasil,1694,Nenhuma,Z,1,Brasil,201608,jun-jul-ago 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
323,1,Brasil,1722,Ponto percentual,3.0,1,Brasil,201608,jun-jul-ago 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
324,1,Brasil,1694,Nenhuma,Z,1,Brasil,201608,jun-jul-ago 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
325,1,Brasil,2,%,11.9,1,Brasil,201609,jul-ago-set 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
326,1,Brasil,2,%,1.0,1,Brasil,201609,jul-ago-set 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
327,1,Brasil,1722,Ponto percentual,0.5,1,Brasil,201609,jul-ago-set 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
328,1,Brasil,1694,Nenhuma,Z,1,Brasil,201609,jul-ago-set 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
329,1,Brasil,1722,Ponto percentual,2.9,1,Brasil,201609,jul-ago-set 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
330,1,Brasil,1694,Nenhuma,Z,1,Brasil,201609,jul-ago-set 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
331,1,Brasil,2,%,11.9,1,Brasil,201610,ago-set-out 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
332,1,Brasil,2,%,1.0,1,Brasil,201610,ago-set-out 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
333,1,Brasil,1722,Ponto percentual,0.2,1,Brasil,201610,ago-set-out 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
334,1,Brasil,1694,Nenhuma,Z,1,Brasil,201610,ago-set-out 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
335,1,Brasil,1722,Ponto percentual,2.8,1,Brasil,201610,ago-set-out 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
336,1,Brasil,1694,Nenhuma,Z,1,Brasil,201610,ago-set-out 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
337,1,Brasil,2,%,12.0,1,Brasil,201611,set-out-nov 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
338,1,Brasil,2,%,1.0,1,Brasil,201611,set-out-nov 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
339,1,Brasil,1722,Ponto percentual,0.1,1,Brasil,201611,set-out-nov 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
340,1,Brasil,1694,Nenhuma,A,1,Brasil,201611,set-out-nov 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
341,1,Brasil,1722,Ponto percentual,2.8,1,Brasil,201611,set-out-nov 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
342,1,Brasil,1694,Nenhuma,Z,1,Brasil,201611,set-out-nov 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
343,1,Brasil,2,%,12.2,1,Brasil,201612,out-nov-dez 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
344,1,Brasil,2,%,0.9,1,Brasil,201612,out-nov-dez 2016,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
345,1,Brasil,1722,Ponto percentual,0.2,1,Brasil,201612,out-nov-dez 2016,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
346,1,Brasil,1694,Nenhuma,A,1,Brasil,201612,out-nov-dez 2016,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
347,1,Brasil,1722,Ponto percentual,3.1,1,Brasil,201612,out-nov-dez 2016,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
348,1,Brasil,1694,Nenhuma,Z,1,Brasil,201612,out-nov-dez 2016,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
349,1,Brasil,2,%,12.7,1,Brasil,201701,nov-dez-jan 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
350,1,Brasil,2,%,0.9,1,Brasil,201701,nov-dez-jan 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
351,1,Brasil,1722,Ponto percentual,0.7,1,Brasil,201701,nov-dez-jan 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
352,1,Brasil,1694,Nenhuma,Z,1,Brasil,201701,nov-dez-jan 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
353,1,Brasil,1722,Ponto percentual,3.1,1,Brasil,201701,nov-dez-jan 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
354,1,Brasil,1694,Nenhuma,Z,1,Brasil,201701,nov-dez-jan 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
355,1,Brasil,2,%,13.3,1,Brasil,201702,dez-jan-fev 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
356,1,Brasil,2,%,0.9,1,Brasil,201702,dez-jan-fev 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
357,1,Brasil,1722,Ponto percentual,1.3,1,Brasil,201702,dez-jan-fev 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
358,1,Brasil,1694,Nenhuma,Z,1,Brasil,201702,dez-jan-fev 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
359,1,Brasil,1722,Ponto percentual,2.9,1,Brasil,201702,dez-jan-fev 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
