,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
176,2,Grande Região,2,%,8.2,4,Sul,202102,2º trimestre 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
177,2,Grande Região,2,%,7.5,4,Sul,202103,3º trimestre 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
178,2,Grande Região,2,%,6.7,4,Sul,202104,4º trimestre 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
179,2,Grande Região,2,%,6.5,4,Sul,202201,1º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
180,2,Grande Região,2,%,5.6,4,Sul,202202,2º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
181,2,Grande Região,2,%,5.2,4,Sul,202203,3º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
182,2,Grande Região,2,%,4.5,4,Sul,202204,4º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
183,2,Grande Região,2,%,5.0,4,Sul,202301,1º trimestre 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
184,2,Grande Região,2,%,4.7,4,Sul,202302,2º trimestre 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
185,2,Grande Região,2,%,7.1,5,Centro-Oeste,201201,1º trimestre 2012,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
186,2,Grande Região,2,%,6.3,5,Centro-Oeste,201202,2º trimestre 2012,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
187,2,Grande Região,2,%,5.7,5,Centro-Oeste,201203,3º trimestre 2012,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
188,2,Grande Região,2,%,5.8,5,Centro-Oeste,201204,4º trimestre 2012,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
189,2,Grande Região,2,%,6.8,5,Centro-Oeste,201301,1º trimestre 2013,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
190,2,Grande Região,2,%,6.0,5,Centro-Oeste,201302,2º trimestre 2013,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
191,2,Grande Região,2,%,5.6,5,Centro-Oeste,201303,3º trimestre 2013,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
192,2,Grande Região,2,%,4.9,5,Centro-Oeste,201304,4º trimestre 2013,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
193,2,Grande Região,2,%,5.9,5,Centro-Oeste,201401,1º trimestre 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
194,2,Grande Região,2,%,5.6,5,Centro-Oeste,201402,2º trimestre 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
195,2,Grande Região,2,%,5.5,5,Centro-Oeste,201403,3º trimestre 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
196,2,Grande Região,2,%,5.4,5,Centro-Oeste,201404,4º trimestre 2014,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
197,2,Grande Região,2,%,7.4,5,Centro-Oeste,201501,1º trimestre 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
198,2,Grande Região,2,%,7.5,5,Centro-Oeste,201502,2º trimestre 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
199,2,Grande Região,2,%,7.7,5,Centro-Oeste,201503,3º trimestre 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
200,2,Grande Região,2,%,7.5,5,Centro-Oeste,201504,4º trimestre 2015,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
201,2,Grande Região,2,%,9.8,5,Centro-Oeste,201601,1º trimestre 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
202,2,Grande Região,2,%,9.8,5,Centro-Oeste,201602,2º trimestre 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
203,2,Grande Região,2,%,10.1,5,Centro-Oeste,201603,3º trimestre 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
204,2,Grande Região,2,%,11.0,5,Centro-Oeste,201604,4º trimestre 2016,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
205,2,Grande Região,2,%,12.2,5,Centro-Oeste,201701,1º trimestre 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
206,2,Grande Região,2,%,10.7,5,Centro-Oeste,201702,2º trimestre 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
207,2,Grande Região,2,%,9.7,5,Centro-Oeste,201703,3º trimestre 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
208,2,Grande Região,2,%,9.4,5,Centro-Oeste,201704,4º trimestre 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
209,2,Grande Região,2,%,10.6,5,Centro-Oeste,201801,1º trimestre 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
210,2,Grande Região,2,%,9.5,5,Centro-Oeste,201802,2º trimestre 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
211,2,Grande Região,2,%,9.0,5,Centro-Oeste,201803,3º trimestre 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
212,2,Grande Região,2,%,8.5,5,Centro-Oeste,201804,4º trimestre 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
213,2,Grande Região,2,%,10.9,5,Centro-Oeste,201901,1º trimestre 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
214,2,Grande Região,2,%,10.4,5,Centro-Oeste,201902,2º trimestre 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
215,2,Grande Região,2,%,10.2,5,Centro-Oeste,201903,3º trimestre 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
216,2,Grande Região,2,%,9.5,5,Centro-Oeste,201904,4º trimestre 2019,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
217,2,Grande Região,2,%,10.7,5,Centro-Oeste,202001,1º trimestre 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
218,2,Grande Região,2,%,12.7,5,Centro-Oeste,202002,2º trimestre 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
219,2,Grande Região,2,%,12.9,5,Centro-Oeste,202003,3º trimestre 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
220,2,Grande Região,2,%,12.1,5,Centro-Oeste,202004,4º trimestre 2020,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
221,2,Grande Região,2,%,12.8,5,Centro-Oeste,202101,1º trimestre 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
222,2,Grande Região,2,%,11.6,5,Centro-Oeste,202102,2º trimestre 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
223,2,Grande Região,2,%,9.8,5,Centro-Oeste,202103,3º trimestre 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
224,2,Grande Região,2,%,8.4,5,Centro-Oeste,202104,4º trimestre 2021,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
225,2,Grande Região,2,%,8.5,5,Centro-Oeste,202201,1º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
226,2,Grande Região,2,%,7.0,5,Centro-Oeste,202202,2º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
227,2,Grande Região,2,%,6.5,5,Centro-Oeste,202203,3º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
228,2,Grande Região,2,%,6.2,5,Centro-Oeste,202204,4º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
229,2,Grande Região,2,%,7.0,5,Centro-Oeste,202301,1º trimestre 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
230,2,Grande Região,2,%,5.7,5,Centro-Oeste,202302,2º trimestre 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
